Time,PvYield,InverterYield,GridFeedIn,PurchasedFromNet
04/17/2024 15:00:00,402.2,402.2,12.22,274.69
04/17/2024 16:00:00,105.63,105.63,0,387.33
04/17/2024 17:00:00,171.27,171.27,0,257.28
04/17/2024 18:00:00,100.98,100.98,0,327.42
04/17/2024 19:00:00,21.01,21.01,0,623.36
04/17/2024 20:00:00,0.01,0.01,0,512.26
04/17/2024 21:00:00,0,0,0,357.38
04/17/2024 22:00:00,0,0,0,347.9
04/17/2024 23:00:00,0,0,0,345.86
04/18/2024 00:00:00,0,0,0,346.11
04/18/2024 01:00:00,0,0,0,349.95
04/18/2024 02:00:00,0,0,0,348.16
04/18/2024 03:00:00,0,0,0,343.81
04/18/2024 04:00:00,0,0,0,345.34
04/18/2024 05:00:00,0,0,0,358.66
04/18/2024 06:00:00,9.45,9.45,0,587.52
04/18/2024 07:00:00,73.4,73.4,0,1013.5
04/18/2024 08:00:00,158.39,158.39,0,954.63
04/18/2024 09:00:00,360.85,360.85,0,402.43
04/18/2024 10:00:00,542,542,0,395.26
04/18/2024 11:00:00,728.06,728.06,109.95,213.76
04/18/2024 12:00:00,200.37,200.37,0,789.76
04/18/2024 13:00:00,76.51,76.51,0,807.43
04/18/2024 14:00:00,250.95,250.95,0,589.82
04/18/2024 15:00:00,387.54,387.54,0,226.56
04/18/2024 16:00:00,554.38,554.38,5.51,137.22
04/18/2024 17:00:00,336.75,336.75,0,406.52
04/18/2024 18:00:00,25.18,25.18,0,682.5
04/18/2024 19:00:00,25.22,25.22,0,630.27
04/18/2024 20:00:00,0.06,0.06,0,735.23
04/18/2024 21:00:00,0,0,0,675.59
04/18/2024 22:00:00,0,0,0,445.44
04/18/2024 23:00:00,0,0,0,444.67
04/19/2024 00:00:00,0,0,0,444.42
04/19/2024 01:00:00,0,0,0,443.64
04/19/2024 02:00:00,0,0,0,442.88
04/19/2024 03:00:00,0,0,0,418.05
04/19/2024 04:00:00,0,0,0,408.07
04/19/2024 05:00:00,0,0,0,403.71
04/19/2024 06:00:00,31.24,31.24,0,579.33
04/19/2024 07:00:00,186.28,186.28,0,872.7
04/19/2024 08:00:00,349.41,349.41,0,721.92
04/19/2024 09:00:00,437.04,437.04,0,432.13
04/19/2024 10:00:00,574.8,574.8,0,446.46
04/19/2024 11:00:00,737.64,737.64,4.99,182.79
04/19/2024 12:00:00,708.98,708.98,7.1,168.96
04/19/2024 13:00:00,626.02,626.02,0,419.84
04/19/2024 14:00:00,651.47,651.47,28.93,287.48
04/19/2024 15:00:00,727.98,727.98,47.49,117.25
04/19/2024 16:00:00,610.54,610.54,49.79,138.75
04/19/2024 17:00:00,194.69,194.69,0.9,602.37
04/19/2024 18:00:00,180.33,180.33,0,639.49
04/19/2024 19:00:00,20.7,20.7,0,779.26
04/19/2024 20:00:00,0.02,0.02,0,751.36
04/19/2024 21:00:00,0,0,0,453.12
04/19/2024 22:00:00,0,0,0,452.61
04/19/2024 23:00:00,0,0,0,449.28
04/20/2024 00:00:00,0,0,0,447.49
04/20/2024 01:00:00,0,0,0,448.77
04/20/2024 02:00:00,0,0,0,447.23
04/20/2024 03:00:00,0,0,0,449.79
04/20/2024 04:00:00,0,0,0,447.75
04/20/2024 05:00:00,0,0,0,445.69
04/20/2024 06:00:00,34.12,34.12,0,671.49
04/20/2024 07:00:00,132.92,132.92,0,629.76
04/20/2024 08:00:00,357.69,357.69,0,480
04/20/2024 09:00:00,541.03,541.03,13.57,178.18
04/20/2024 10:00:00,711.93,711.93,106.36,13.56
04/20/2024 11:00:00,709.59,709.59,33.86,147.2
04/20/2024 12:00:00,686.78,686.78,36.54,193.28
04/20/2024 13:00:00,235.32,235.32,12.87,338.18
04/20/2024 14:00:00,168.08,168.08,0,284.42
04/20/2024 15:00:00,445.86,445.86,53.57,80.38
04/20/2024 16:00:00,444.26,444.26,62.84,90.62
04/20/2024 17:00:00,354.02,354.02,6.72,112.13
04/20/2024 18:00:00,265.44,265.44,0,185.35
04/20/2024 19:00:00,61.46,61.46,0,368.64
04/20/2024 20:00:00,0.24,0.24,0,423.16
04/20/2024 21:00:00,0,0,0,419.08
04/20/2024 22:00:00,0,0,0,419.07
04/20/2024 23:00:00,0,0,0,423.68
04/21/2024 00:00:00,0,0,0,428.29
04/21/2024 01:00:00,0,0,0,435.45
04/21/2024 02:00:00,0,0,0,402.43
04/21/2024 03:00:00,0,0,0,367.62
04/21/2024 04:00:00,0,0,0,367.36
04/21/2024 05:00:00,0,0,0,365.57
04/21/2024 06:00:00,31.95,31.95,0,331.01
04/21/2024 07:00:00,188.24,188.24,0,165.12
04/21/2024 08:00:00,364.11,364.11,24.58,19.96
04/21/2024 09:00:00,550.8,550.8,178.75,0
04/21/2024 10:00:00,714.91,714.91,328.45,0
04/21/2024 11:00:00,833.47,833.47,439.3,0
04/21/2024 12:00:00,898.18,898.18,496.96,0
04/21/2024 13:00:00,940.67,940.67,535.8,0
04/21/2024 14:00:00,469.44,469.44,193.8,95.75
04/21/2024 15:00:00,138.22,138.22,0,211.2
04/21/2024 16:00:00,198.55,198.55,0,157.95
04/21/2024 17:00:00,190,190,0,168.7
04/21/2024 18:00:00,112.94,112.94,0,240.39
04/21/2024 19:00:00,35.4,35.4,0,314.37
04/21/2024 20:00:00,0.28,0.28,0,352.76
04/21/2024 21:00:00,0,0,0,353.8
04/21/2024 22:00:00,0,0,0,354.04
04/21/2024 23:00:00,0,0,0,355.33
04/22/2024 00:00:00,0,0,0,353.79
04/22/2024 01:00:00,0,0,0,355.84
04/22/2024 02:00:00,0,0,0,355.84
04/22/2024 03:00:00,0,0,0,356.61
04/22/2024 04:00:00,0,0,0,357.12
04/22/2024 05:00:00,0,0,0,360.45
04/22/2024 06:00:00,25.69,25.69,0,604.93
04/22/2024 07:00:00,150.33,150.33,0,903.93
04/22/2024 08:00:00,351.59,351.59,0,733.7
04/22/2024 09:00:00,454.69,454.69,0,658.43
04/22/2024 10:00:00,565.58,565.58,0,516.61
04/22/2024 11:00:00,608.36,608.36,0,403.71
04/22/2024 12:00:00,429.23,429.23,0,488.71
04/22/2024 13:00:00,204.46,204.46,0,619.26
04/22/2024 14:00:00,161.47,161.47,0,855.3
04/22/2024 15:00:00,180.94,180.94,0,683.77
04/22/2024 16:00:00,109.04,109.04,0,723.71
04/22/2024 17:00:00,31.83,31.83,0,799.49
04/22/2024 18:00:00,9.17,9.17,0,569.35
04/22/2024 19:00:00,2.63,2.63,0,521.98
04/22/2024 20:00:00,0,0,0,814.59
04/22/2024 21:00:00,0,0,0,717.06
04/22/2024 22:00:00,0,0,0,496.64
04/22/2024 23:00:00,0,0,0,476.16
04/23/2024 00:00:00,0,0,0,474.62
04/23/2024 01:00:00,0,0,0,476.16
04/23/2024 02:00:00,0,0,0,476.42
04/23/2024 03:00:00,0,0,0,476.16
04/23/2024 04:00:00,0,0,0,476.41
04/23/2024 05:00:00,0.01,0.01,0,471.04
04/23/2024 06:00:00,9.7,9.7,0,796.42
04/23/2024 07:00:00,28.89,28.89,0,1013.25
04/23/2024 08:00:00,100.1,100.1,0,974.08
04/23/2024 09:00:00,89.22,89.22,0,915.97
04/23/2024 10:00:00,115.38,115.38,0,1024
04/23/2024 11:00:00,219.42,219.42,0,425.47
04/23/2024 12:00:00,353.49,353.49,0,581.63
04/23/2024 13:00:00,370.51,370.51,0,640.77
04/23/2024 14:00:00,259.99,259.99,0,850.17
04/23/2024 15:00:00,221.83,221.83,0,389.64
04/23/2024 16:00:00,95.99,95.99,0,440.06
04/23/2024 17:00:00,148.07,148.07,0,359.42
04/23/2024 18:00:00,130.55,130.55,0,343.81
04/23/2024 19:00:00,31.16,31.16,0,426.24
04/23/2024 20:00:00,0.08,0.08,0,451.59
04/23/2024 21:00:00,0,0,0,451.84
04/23/2024 22:00:00,0,0,0,450.81
04/23/2024 23:00:00,0,0,0,445.7
04/24/2024 00:00:00,0,0,0,434.43
04/24/2024 01:00:00,0,0,0,436.74
04/24/2024 02:00:00,0,0,0,437.76
04/24/2024 03:00:00,0,0,0,417.28
04/24/2024 04:00:00,0,0,0,415.74
04/24/2024 05:00:00,0,0,0,416.77
04/24/2024 06:00:00,3.62,3.62,0,417.53
04/24/2024 07:00:00,30.75,30.75,0,629.76
04/24/2024 08:00:00,109.68,109.68,0,576.77
04/24/2024 09:00:00,217.72,217.72,0,340.48
04/24/2024 10:00:00,189.87,189.87,0,408.58
04/24/2024 11:00:00,217.04,217.04,0,319.49
04/24/2024 12:00:00,231.12,231.12,0,269.31
04/24/2024 13:00:00,424.97,424.97,11.96,102.65
04/24/2024 14:00:00,533.68,533.68,111.43,13.83
04/24/2024 15:00:00,627.6,627.6,248.83,30.72
04/24/2024 16:00:00,187.89,187.89,0,112.13
04/24/2024 17:00:00,195.8,195.8,8.13,111.61
04/24/2024 18:00:00,253.77,253.77,14.46,64.77
04/24/2024 19:00:00,15.16,15.16,0,273.92
04/24/2024 20:00:00,0.39,0.39,0,291.33
04/24/2024 21:00:00,0,0,0,293.37
04/24/2024 22:00:00,0,0,0,294.15
04/24/2024 23:00:00,0,0,0,294.91
04/25/2024 00:00:00,0,0,0,294.91
04/25/2024 01:00:00,0,0,0,295.68
04/25/2024 02:00:00,0,0,0,296.45
04/25/2024 03:00:00,0,0,0,295.94
04/25/2024 04:00:00,0,0,0,296.19
04/25/2024 05:00:00,0,0,0,301.05
04/25/2024 06:00:00,5.38,5.38,0,290.31
04/25/2024 07:00:00,48.53,48.53,0,246.53
04/25/2024 08:00:00,105.09,105.09,0,194.04
04/25/2024 09:00:00,209.81,209.81,0,95.49
04/25/2024 10:00:00,267.98,267.98,4.74,45.06
04/25/2024 11:00:00,234.43,234.43,0.06,73.47
04/25/2024 12:00:00,263.23,263.23,1.22,47.62
04/25/2024 13:00:00,372.29,372.29,58.69,2.81
04/25/2024 14:00:00,506.74,506.74,181.88,0
04/25/2024 15:00:00,654.23,654.23,319.11,0
04/25/2024 16:00:00,662.44,662.44,326.72,0
04/25/2024 17:00:00,331.96,331.96,89.15,71.43
04/25/2024 18:00:00,181.49,181.49,10.94,133.63
04/25/2024 19:00:00,61.82,61.82,0,235.52
04/25/2024 20:00:00,0.7,0.7,0,296.7
04/25/2024 21:00:00,0,0,0,299.52
04/25/2024 22:00:00,0,0,0,299.78
04/25/2024 23:00:00,0,0,0,300.54
04/26/2024 00:00:00,0,0,0,299.52
04/26/2024 01:00:00,0,0,0,300.55
04/26/2024 02:00:00,0,0,0,300.54
04/26/2024 03:00:00,0,0,0,300.29
04/26/2024 04:00:00,0,0,0,300.8
04/26/2024 05:00:00,0.24,0.24,0,301.57
04/26/2024 06:00:00,22.6,22.6,0,270.33
04/26/2024 07:00:00,224.37,224.37,14.92,87.04
04/26/2024 08:00:00,401.78,401.78,104.7,1.54
04/26/2024 09:00:00,383.91,383.91,129.86,0
04/26/2024 10:00:00,654.3,654.3,381.44,0
04/26/2024 11:00:00,700.69,700.69,423.23,0
04/26/2024 12:00:00,695.96,695.96,419.01,0
04/26/2024 13:00:00,696.65,696.65,425.53,0
04/26/2024 14:00:00,828.37,828.37,553.6,0
04/26/2024 15:00:00,805.19,805.19,531.97,0
04/26/2024 16:00:00,602.69,602.69,347.14,3.33
04/26/2024 17:00:00,276.92,276.92,65.6,24.06
04/26/2024 18:00:00,212,212,16.19,36.35
04/26/2024 19:00:00,52.28,52.28,0,169.73
04/26/2024 20:00:00,0.78,0.78,0,221.7
04/26/2024 21:00:00,0,0,0,222.46
04/26/2024 22:00:00,0,0,0,222.98
04/26/2024 23:00:00,0,0,0,222.97
04/27/2024 00:00:00,0,0,0,222.98
04/27/2024 01:00:00,0,0,0,223.49
04/27/2024 02:00:00,0,0,0,224
04/27/2024 03:00:00,0,0,0,232.19
04/27/2024 04:00:00,0,0,0,247.04
04/27/2024 05:00:00,0.49,0.49,0,246.78
04/27/2024 06:00:00,49.23,49.23,0,197.89
04/27/2024 07:00:00,108.84,108.84,0,141.82
04/27/2024 08:00:00,184.58,184.58,3.07,73.48
04/27/2024 09:00:00,259.97,259.97,10.62,12.54
04/27/2024 10:00:00,234.17,234.17,0.52,34.82
04/27/2024 11:00:00,336.38,336.38,63.16,2.81
04/27/2024 12:00:00,552.94,552.94,266.56,4.1
04/27/2024 13:00:00,792.79,792.79,485.32,0
04/27/2024 14:00:00,610.42,610.42,316.16,0
04/27/2024 15:00:00,297.48,297.48,46.4,21.76
04/27/2024 16:00:00,170.4,170.4,2.49,94.21
04/27/2024 17:00:00,72.87,72.87,0,170.75
04/27/2024 18:00:00,29.49,29.49,0,212.99
04/27/2024 19:00:00,9.26,9.26,0,234.5
04/27/2024 20:00:00,0,0,0,245.76
04/27/2024 21:00:00,0,0,0,246.27
04/27/2024 22:00:00,0,0,0,245.76
04/27/2024 23:00:00,0,0,0,246.27
04/28/2024 00:00:00,0,0,0,245.5
04/28/2024 01:00:00,0,0,0,246.28
04/28/2024 02:00:00,0,0,0,247.04
04/28/2024 03:00:00,0,0,0,247.55
04/28/2024 04:00:00,0,0,0,247.29
04/28/2024 05:00:00,0.15,0.15,0,247.56
04/28/2024 06:00:00,23.21,23.21,0,222.72
04/28/2024 07:00:00,129.45,129.45,0,122.62
04/28/2024 08:00:00,205.03,205.03,0.26,52.99
04/28/2024 09:00:00,389.79,389.79,120.45,0.77
04/28/2024 10:00:00,539.49,539.49,258.62,0
04/28/2024 11:00:00,606.69,606.69,322.37,0
04/28/2024 12:00:00,849.03,849.03,546.94,0
04/28/2024 13:00:00,844.05,844.05,543.87,0
04/28/2024 14:00:00,816.99,816.99,518.21,0
04/28/2024 15:00:00,676.07,676.07,387.27,0
04/28/2024 16:00:00,555.5,555.5,275.2,0
04/28/2024 17:00:00,393.48,393.48,123.26,0
04/28/2024 18:00:00,148.22,148.22,0.96,108.03
04/28/2024 19:00:00,33.82,33.82,0,214.27
04/28/2024 20:00:00,1.11,1.11,0,249.35
04/28/2024 21:00:00,0,0,0,252.67
04/28/2024 22:00:00,0,0,0,251.39
04/28/2024 23:00:00,0,0,0,252.16
04/29/2024 00:00:00,0,0,0,250.88
04/29/2024 01:00:00,0,0,0,251.65
04/29/2024 02:00:00,0,0,0,252.16
04/29/2024 03:00:00,0,0,0,252.67
04/29/2024 04:00:00,0,0,0,252.67
04/29/2024 05:00:00,0.23,0.23,0,253.7
04/29/2024 06:00:00,47.61,47.61,0,236.29
04/29/2024 07:00:00,205.76,205.76,90.62,20.73
04/29/2024 08:00:00,386.58,386.58,259.01,0
04/29/2024 09:00:00,569.75,569.75,431.68,0
04/29/2024 10:00:00,721.35,721.35,578.75,0
04/29/2024 11:00:00,817.47,817.47,700.74,0
04/29/2024 12:00:00,866.26,866.26,748.54,0
04/29/2024 13:00:00,879.47,879.47,757.83,0
04/29/2024 14:00:00,825.57,825.57,708.61,0
04/29/2024 15:00:00,732.4,732.4,622.27,0
04/29/2024 16:00:00,591.88,591.88,495.42,0
04/29/2024 17:00:00,422.88,422.88,345.73,0
04/29/2024 18:00:00,235.61,235.61,171.65,0
04/29/2024 19:00:00,59.86,59.86,19.77,11.01
04/29/2024 20:00:00,1.18,1.18,0,50.18
04/29/2024 21:00:00,0,0,0,52.48
04/29/2024 22:00:00,0,0,0,51.45
04/29/2024 23:00:00,0,0,0,50.95
04/30/2024 00:00:00,0,0,0,50.94
04/30/2024 01:00:00,0,0,0,50.18
04/30/2024 02:00:00,0,0,0,50.17
04/30/2024 03:00:00,0,0,0,50.18
04/30/2024 04:00:00,0,0,0,49.92
04/30/2024 05:00:00,0.61,0.61,0,49.15
04/30/2024 06:00:00,55.99,55.99,16.45,10.75
04/30/2024 07:00:00,201.58,201.58,137.54,0
04/30/2024 08:00:00,363.06,363.06,286.85,0
04/30/2024 09:00:00,536.18,536.18,447.61,0
04/30/2024 10:00:00,695.09,695.09,594.63,0
04/30/2024 11:00:00,788,788,681.92,0
04/30/2024 12:00:00,844.06,844.06,730.36,0
04/30/2024 13:00:00,856.63,856.63,746.5,0
04/30/2024 14:00:00,806.76,806.76,702.46,0
04/30/2024 15:00:00,717.5,717.5,618.69,0
04/30/2024 16:00:00,581.21,581.21,493.12,0
04/30/2024 17:00:00,405.54,405.54,331.71,0
04/30/2024 18:00:00,195.09,195.09,135.68,0
04/30/2024 19:00:00,54.93,54.93,13.44,9.22
04/30/2024 20:00:00,1.54,1.54,0,48.38
04/30/2024 21:00:00,0,0,0,51.2
04/30/2024 22:00:00,0,0,0,51.2
04/30/2024 23:00:00,0,0,0,51.2
05/01/2024 00:00:00,0,0,0,50.95
05/01/2024 01:00:00,0,0,0,50.69
05/01/2024 02:00:00,0,0,0,51.2
05/01/2024 03:00:00,0,0,0,50.43
05/01/2024 04:00:00,0,0,0,49.92
05/01/2024 05:00:00,0.52,0.52,0,48.64
05/01/2024 06:00:00,38.39,38.39,7.94,17.15
05/01/2024 07:00:00,132.85,132.85,80,0
05/01/2024 08:00:00,155.86,155.86,99.84,0
05/01/2024 09:00:00,418.79,418.79,346.11,0
05/01/2024 10:00:00,563.9,563.9,478.91,0
05/01/2024 11:00:00,581.59,581.59,494.4,0
05/01/2024 12:00:00,454.92,454.92,378.63,0
05/01/2024 13:00:00,405.69,405.69,331.84,0
05/01/2024 14:00:00,502.51,502.51,422.65,0
05/01/2024 15:00:00,502.64,502.64,423.43,0
05/01/2024 16:00:00,171.47,171.47,114.11,0
05/01/2024 17:00:00,35.12,35.12,4.22,17.41
05/01/2024 18:00:00,49.33,49.33,12.42,12.29
05/01/2024 19:00:00,8.63,8.63,0,39.93
05/01/2024 20:00:00,0.15,0.15,0,50.18
05/01/2024 21:00:00,0,0,0,50.43
05/01/2024 22:00:00,0,0,0,49.92
05/01/2024 23:00:00,0,0,0,49.92
05/02/2024 00:00:00,0,0,0,49.41
05/02/2024 01:00:00,0,0,0,49.66
05/02/2024 02:00:00,0,0,0,49.41
05/02/2024 03:00:00,0,0,0,49.92
05/02/2024 04:00:00,0,0,0,50.43
05/02/2024 05:00:00,0,0,0,50.18
05/02/2024 06:00:00,34.49,34.49,11.26,30.46
05/02/2024 07:00:00,85.99,85.99,0.07,274.43
05/02/2024 08:00:00,127.88,127.88,2.43,256.77
05/02/2024 09:00:00,109.46,109.46,17.86,135.68
05/02/2024 10:00:00,325.19,325.19,18.24,87.81
05/02/2024 11:00:00,284.23,284.23,78.59,22.53
05/02/2024 12:00:00,385.38,385.38,79.68,70.91
05/02/2024 13:00:00,563.24,563.24,205.12,1.02
05/02/2024 14:00:00,599.68,599.68,328.57,7.43
05/02/2024 15:00:00,226.94,226.94,132.48,0.25
05/02/2024 16:00:00,129.83,129.83,66.37,0
05/02/2024 17:00:00,69.92,69.92,20.74,1.8
05/02/2024 18:00:00,77.69,77.69,27.65,0.51
05/02/2024 19:00:00,73.7,73.7,28.03,3.33
05/02/2024 20:00:00,2.7,2.7,0,45.05
05/02/2024 21:00:00,0,0,0,47.87
05/02/2024 22:00:00,0,0,0,48.13
05/02/2024 23:00:00,0,0,0,47.87
05/03/2024 00:00:00,0,0,0,47.62
05/03/2024 01:00:00,0,0,0,47.62
05/03/2024 02:00:00,0,0,0,47.61
05/03/2024 03:00:00,0,0,0,47.62
05/03/2024 04:00:00,0,0,0,47.1
05/03/2024 05:00:00,0.76,0.76,0,46.85
05/03/2024 06:00:00,51.72,51.72,13.57,9.47
05/03/2024 07:00:00,128.89,128.89,68.86,0
05/03/2024 08:00:00,196.49,196.49,132.29,0
05/03/2024 09:00:00,303.17,303.17,230.46,0
05/03/2024 10:00:00,285.05,285.05,213.51,0
05/03/2024 11:00:00,247.29,247.29,177.4,0
05/03/2024 12:00:00,261.91,261.91,190.98,0
05/03/2024 13:00:00,352.26,352.26,276.03,0
05/03/2024 14:00:00,319.15,319.15,245.89,0
05/03/2024 15:00:00,246.54,246.54,177.47,0
05/03/2024 16:00:00,185.1,185.1,121.6,0
05/03/2024 17:00:00,181.77,181.77,119.94,0
05/03/2024 18:00:00,135.11,135.11,76.61,0
05/03/2024 19:00:00,36.1,36.1,1.08,17.15
05/03/2024 20:00:00,0.84,0.84,0,52.48
05/03/2024 21:00:00,0,0,0,53.76
05/03/2024 22:00:00,0,0,0,53.51
05/03/2024 23:00:00,0,0,0,53.5
05/04/2024 00:00:00,0,0,0,53.76
05/04/2024 01:00:00,0,0,0,53.25
05/04/2024 02:00:00,0,0,0,54.02
05/04/2024 03:00:00,0,0,0,53.5
05/04/2024 04:00:00,0,0,0,53.5
05/04/2024 05:00:00,0.04,0.04,0,52.48
05/04/2024 06:00:00,34.32,34.32,10.5,28.16
05/04/2024 07:00:00,141.41,141.41,84.54,0
05/04/2024 08:00:00,182.19,182.19,122.31,0
05/04/2024 09:00:00,237.02,237.02,173.31,0
05/04/2024 10:00:00,522.12,522.12,438.91,0
05/04/2024 11:00:00,417.37,417.37,341.7,0
05/04/2024 12:00:00,478.07,478.07,400.96,0
05/04/2024 13:00:00,892.88,892.88,785.53,0
05/04/2024 14:00:00,849.4,849.4,744.84,0
05/04/2024 15:00:00,759.27,759.27,660.86,0
05/04/2024 16:00:00,620.92,620.92,532.16,0
05/04/2024 17:00:00,440.02,440.02,365.31,0
05/04/2024 18:00:00,143.41,143.41,89.28,0.52
05/04/2024 19:00:00,36.66,36.66,1.67,12.54
05/04/2024 20:00:00,1.6,1.6,0,47.36
05/04/2024 21:00:00,0,0,0,49.66
05/04/2024 22:00:00,0,0,0,49.67
05/04/2024 23:00:00,0,0,0,49.15
05/05/2024 00:00:00,0,0,0,48.9
05/05/2024 01:00:00,0,0,0,49.4
05/05/2024 02:00:00,0,0,0,48.9
05/05/2024 03:00:00,0,0,0,49.41
05/05/2024 04:00:00,0,0,0,48.89
05/05/2024 05:00:00,1.11,1.11,0,47.88
05/05/2024 06:00:00,40.16,40.16,5.18,11.52
05/05/2024 07:00:00,92.58,92.58,42.43,0
05/05/2024 08:00:00,253.71,253.71,191.68,0
05/05/2024 09:00:00,511.76,511.76,430.79,0
05/05/2024 10:00:00,715.07,715.07,619.71,0
05/05/2024 11:00:00,811.72,811.72,709.44,0
05/05/2024 12:00:00,764.43,764.43,665.34,0
05/05/2024 13:00:00,876.23,876.23,770.11,0
05/05/2024 14:00:00,660.8,660.8,568.96,0
05/05/2024 15:00:00,270.19,270.19,205.64,0
05/05/2024 16:00:00,138.69,138.69,84.41,0
05/05/2024 17:00:00,95.23,95.23,45.31,0.51
05/05/2024 18:00:00,54.09,54.09,6.02,0.25
05/05/2024 19:00:00,21.74,21.74,0,24.84
05/05/2024 20:00:00,0.81,0.81,0,47.61
05/05/2024 21:00:00,0,0,0,49.15
05/05/2024 22:00:00,0,0,0,49.67
05/05/2024 23:00:00,0,0,0,49.41
05/06/2024 00:00:00,0,0,0,49.15
05/06/2024 01:00:00,0,0,0,49.15
05/06/2024 02:00:00,0,0,0,48.9
05/06/2024 03:00:00,0,0,0,49.66
05/06/2024 04:00:00,0,0,0,48.9
05/06/2024 05:00:00,1.95,1.95,0,47.36
05/06/2024 06:00:00,74.71,74.71,30.78,5.63
05/06/2024 07:00:00,128.14,128.14,69.51,0
05/06/2024 08:00:00,136.4,136.4,72.96,0
05/06/2024 09:00:00,407.38,407.38,322.43,0
05/06/2024 10:00:00,627.03,627.03,527.68,0
05/06/2024 11:00:00,506.45,506.45,415.62,0
05/06/2024 12:00:00,719.95,719.95,612.8,0
05/06/2024 13:00:00,589.41,589.41,493.24,0
05/06/2024 14:00:00,411.32,411.32,327.24,0
05/06/2024 15:00:00,245.72,245.72,172.09,0
05/06/2024 16:00:00,94.42,94.42,36.74,0
05/06/2024 17:00:00,131.06,131.06,85.57,0
05/06/2024 18:00:00,58.77,58.77,17.85,0
05/06/2024 19:00:00,33.79,33.79,2.05,7.68
05/06/2024 20:00:00,2.41,2.41,0,38.4
05/06/2024 21:00:00,0,0,0,40.96
05/06/2024 22:00:00,0,0,0,41.98
05/06/2024 23:00:00,0,0,0,41.73
05/07/2024 00:00:00,0,0,0,41.22
05/07/2024 01:00:00,0,0,0,40.96
05/07/2024 02:00:00,0,0,0,41.21
05/07/2024 03:00:00,0,0,0,40.96
05/07/2024 04:00:00,0,0,0,40.96
05/07/2024 05:00:00,0.59,0.59,0,39.94
05/07/2024 06:00:00,30.45,30.45,4.16,12.8
05/07/2024 07:00:00,58.34,58.34,9.41,3.58
05/07/2024 08:00:00,103.72,103.72,27.97,3.33
05/07/2024 09:00:00,129.12,129.12,57.34,0
05/07/2024 10:00:00,160.3,160.3,86.66,0
05/07/2024 11:00:00,201.64,201.64,124.67,0
05/07/2024 12:00:00,240.48,240.48,158.97,0
05/07/2024 13:00:00,304.58,304.58,219.84,0
05/07/2024 14:00:00,181.95,181.95,97.09,0
05/07/2024 15:00:00,119.96,119.96,48.32,0
05/07/2024 16:00:00,88.14,88.14,38.47,6.91
05/07/2024 17:00:00,85.82,85.82,31.23,0
05/07/2024 18:00:00,48.73,48.73,1.92,4.61
05/07/2024 19:00:00,24.7,24.7,0,23.55
05/07/2024 20:00:00,1.1,1.1,0,51.71
05/07/2024 21:00:00,0,0,0,56.58
05/07/2024 22:00:00,0,0,0,56.06
05/07/2024 23:00:00,0,0,0,56.84
05/08/2024 00:00:00,0,0,0,56.06
05/08/2024 01:00:00,0,0,0,56.83
05/08/2024 02:00:00,0,0,0,56.07
05/08/2024 03:00:00,0,0,0,56.32
05/08/2024 04:00:00,0,0,0,56.32
05/08/2024 05:00:00,0.09,0.09,0,55.8
05/08/2024 06:00:00,13.01,13.01,0,40.71
05/08/2024 07:00:00,77.26,77.26,13.18,4.61
05/08/2024 08:00:00,143.25,143.25,69.7,0
05/08/2024 09:00:00,374.32,374.32,288.57,0
05/08/2024 10:00:00,323.15,323.15,235.46,0
05/08/2024 11:00:00,358.36,358.36,271.3,0
05/08/2024 12:00:00,382.33,382.33,298.49,0
05/08/2024 13:00:00,487.44,487.44,395.07,0
05/08/2024 14:00:00,608.37,608.37,506.24,0
05/08/2024 15:00:00,502.86,502.86,406.21,0
05/08/2024 16:00:00,596.94,596.94,517.83,0
05/08/2024 17:00:00,256.44,256.44,200.83,0
05/08/2024 18:00:00,93.56,93.56,49.34,0
05/08/2024 19:00:00,27.66,27.66,0.64,12.8
05/08/2024 20:00:00,0.63,0.63,0,39.68
05/08/2024 21:00:00,0,0,0,40.96
05/08/2024 22:00:00,0,0,0,40.7
05/08/2024 23:00:00,0,0,0,40.7
05/09/2024 00:00:00,0,0,0,40.96
05/09/2024 01:00:00,0,0,0,40.96
05/09/2024 02:00:00,0,0,0,40.96
05/09/2024 03:00:00,0,0,0,40.96
05/09/2024 04:00:00,0,0,0,40.96
05/09/2024 05:00:00,2.02,2.02,0,37.89
05/09/2024 06:00:00,56.95,56.95,20.8,4.1
05/09/2024 07:00:00,233.87,233.87,182.02,0
05/09/2024 08:00:00,425.99,425.99,347.97,0
05/09/2024 09:00:00,579.46,579.46,476.22,0
05/09/2024 10:00:00,693.6,693.6,592.32,0
05/09/2024 11:00:00,740.23,740.23,636.03,0
05/09/2024 12:00:00,711.95,711.95,608.51,0
05/09/2024 13:00:00,604.88,604.88,510.47,0
05/09/2024 14:00:00,550.71,550.71,459.45,0
05/09/2024 15:00:00,623.89,623.89,527.24,0
05/09/2024 16:00:00,582.37,582.37,488.38,0
05/09/2024 17:00:00,427.44,427.44,351.68,0
05/09/2024 18:00:00,267.43,267.43,202.69,0
05/09/2024 19:00:00,97.64,97.64,45.89,1.28
05/09/2024 20:00:00,4.88,4.88,0,43.77
05/09/2024 21:00:00,0,0,0,49.41
05/09/2024 22:00:00,0,0,0,48.39
05/09/2024 23:00:00,0,0,0,47.1
05/10/2024 00:00:00,0,0,0,46.85
05/10/2024 01:00:00,0,0,0,47.36
05/10/2024 02:00:00,0,0,0,46.85
